Customer ID,Product ID,Category,Sub-Category,Product Name
FA-14230,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36"""
GW-14605,TEC-AC-10003027,Technology,Accessories,Imation�8GB Mini TravelDrive USB 2.0�Flash Drive
DA-13450,OFF-PA-10001804,Office Supplies,Paper,Xerox 195
DA-13450,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
FH-14275,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
FH-14275,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
RK-19300,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
RK-19300,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB�Flash Drive Imation�Corp
RK-19300,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
RK-19300,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
RK-19300,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper
RK-19300,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
FM-14215,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors
AC-10420,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
AC-10420,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
JB-15400,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
JB-15400,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique�Telephone�ZL1810
GM-14440,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
GM-14440,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile)
RF-19840,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
NC-18625,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
NC-18625,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
NG-18355,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
AH-10075,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock"
CH-12070,OFF-PA-10003309,Office Supplies,Paper,Xerox 211
CH-12070,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
CC-12145,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931
ME-18010,OFF-AR-10002067,Office Supplies,Art,Newell 334
ME-18010,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
ME-18010,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer"
BP-11230,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table
MP-17470,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper
CJ-12010,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases
JC-15775,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
JG-15160,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
JG-15160,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1
CK-12760,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
LF-17185,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
LF-17185,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
LF-17185,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
CC-12430,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
DL-12865,OFF-LA-10003714,Office Supplies,Labels,Avery 510
PG-18895,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
EH-14005,OFF-FA-10002815,Office Supplies,Fasteners,Staples
EH-14005,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
TB-21520,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
TB-21520,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
DK-13225,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972
DK-13225,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers
JP-15520,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
CD-11980,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
AS-10090,OFF-AR-10001446,Office Supplies,Art,Newell 309
JO-15280,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
AC-10450,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
RA-19945,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure
RA-19945,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine
RA-19945,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table
Co-12640,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
DW-13480,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
DK-12835,OFF-PA-10003953,Office Supplies,Paper,Xerox 218
DK-12835,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair
DK-12835,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
MD-17860,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
RP-19855,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
RP-19855,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
RW-19540,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
DB-13660,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
SC-20770,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive
FH-14275,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
FH-14275,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer
EH-13990,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
AS-10630,OFF-LA-10003190,Office Supplies,Labels,Avery 474
AS-10630,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors
AS-10630,OFF-LA-10001569,Office Supplies,Labels,Avery 499
HA-14905,OFF-AR-10001573,Office Supplies,Art,American Pencil
CH-12070,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
EH-13765,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
EH-13765,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
MZ-17515,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
SC-20230,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
SC-20230,OFF-AR-10000588,Office Supplies,Art,Newell 345
NP-18325,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960
LW-16990,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
GM-14680,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
RH-19495,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
VM-21685,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
VM-21685,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving
VM-21685,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone
CC-12670,TEC-PH-10002483,Technology,Phones,Motorola Moto X
SV-20365,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
SV-20365,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs
LW-16990,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper
LW-16990,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
NP-18685,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate
JE-15715,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
JE-15715,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
JE-15715,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
JE-15715,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
CP-12085,OFF-LA-10004544,Office Supplies,Labels,Avery 505
CP-12085,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
CP-12085,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
EA-14035,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
EA-14035,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
AC-10615,OFF-AR-10000658,Office Supplies,Art,Newell 324
AC-10615,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10
AC-10615,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table
AC-10615,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
AC-10615,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
AC-10615,TEC-PH-10003885,Technology,Phones,Cisco SPA508G
AC-10615,OFF-LA-10001641,Office Supplies,Labels,Avery 518
AC-10615,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
AC-10615,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters
AC-10615,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
AC-10615,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive
AC-10615,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
RW-19690,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
RW-19690,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
RW-19690,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
RW-19690,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB
RW-19690,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
RW-19690,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
RW-19690,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers
RW-19690,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
DB-13210,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
DB-13210,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
DB-13210,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913
BD-11320,TEC-AC-10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
ML-17755,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils
ML-17755,TEC-AC-10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
JD-16015,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
JD-16015,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins
JD-16015,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard
AS-10225,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
AS-10225,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone
AS-10225,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
AA-10375,OFF-AR-10000127,Office Supplies,Art,Newell 321
KT-16465,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
KT-16465,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy"
MM-18280,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack
NG-18430,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition�Headset
LW-16825,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
LW-16825,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
LW-16825,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
CB-12415,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
AS-10090,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
AS-10090,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base
AS-10090,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
AS-10090,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978
CB-12415,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
ML-17755,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
ML-17755,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
ML-17755,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth
JS-16030,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
JS-16030,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame
ND-18460,OFF-LA-10002787,Office Supplies,Labels,Avery 480
ND-18460,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
ND-18460,TEC-PH-10001615,Technology,Phones,AT&T CL82213
LW-17215,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
LW-17215,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
JW-15955,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
JW-15955,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
SC-20050,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder
RW-19630,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
RW-19630,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
CM-12190,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish"
JF-15190,OFF-AR-10001315,Office Supplies,Art,Newell 310
JF-15190,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
JF-15190,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% R�sum� Paper, 24lb."
SC-20800,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac
SC-20800,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
AM-10705,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
AM-10705,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
AM-10705,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
BK-11260,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers
BK-11260,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal
BK-11260,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
BK-11260,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
RH-19510,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
RH-19510,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
RH-19510,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
RH-19510,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
GM-14500,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers
MC-17275,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray"
VM-21685,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
VM-21685,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC
GP-14740,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
GP-14740,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand"
GP-14740,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
GP-14740,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets
GB-14530,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
GB-14530,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
CT-11995,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco
CT-11995,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black"
CW-11905,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
CW-11905,OFF-LA-10003077,Office Supplies,Labels,Avery 500
SN-20560,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922
SN-20560,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
SN-20560,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
SN-20560,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
EB-13705,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips
JW-15220,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
KB-16585,OFF-PA-10001639,Office Supplies,Paper,Xerox 203
MC-17590,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
MC-17590,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
MC-17590,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
CK-12595,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
CK-12595,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
CK-12595,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
CK-12595,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
CK-12595,OFF-AR-10003732,Office Supplies,Art,Newell 333
CK-12595,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
RD-19480,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10
TP-21130,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000
TP-21130,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
TP-21130,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard
TP-21130,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables
GG-14650,OFF-FA-10002975,Office Supplies,Fasteners,Staples
GG-14650,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
GG-14650,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
GG-14650,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952
GG-14650,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
GG-14650,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units
GG-14650,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
GG-14650,TEC-AC-10004568,Technology,Accessories,Maxell�LTO Ultrium - 800 GB
GG-14650,OFF-AR-10001419,Office Supplies,Art,Newell 325
ZC-21910,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
ZC-21910,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables
CC-12610,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
KA-16525,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
TC-20980,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
DB-13270,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
DB-13270,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -�headset�- Convertible, Monaural"
TR-21325,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
BF-11080,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
BF-11080,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
